name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
CPF(thailand) Public Company Limited,-,20Q2780081265,N/A,N/A,21/12/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED,"195 Moo 6, Nong Waeng Subdistrict, Mueang District, Roi Et 45000, Thailand., Nong Waeng, Mueang Roi Et, Roi Et, 45000",Kriangkai.pho@cpf.co.th,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF(thailand) Public Company Limited,-,20Q2780091265,N/A,N/A,21/12/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED,"195 Moo 6, Nong Waeng Subdistrict, Mueang District, Roi Et 45000, Thailand., Nong Waeng, Mueang Roi Et, Roi Et, 45000",Kriangkai.pho@cpf.co.th,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF(thailand) Public Company Limited,-,20Q2780101265,N/A,N/A,21/12/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED,"195 Moo 6, Nong Waeng Subdistrict, Mueang District, Roi Et 45000, Thailand., Nong Waeng, Mueang Roi Et, Roi Et, 45000",Kriangkai.pho@cpf.co.th,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF(thailand) Public Company Limited,-,20Q2780111265,N/A,N/A,21/12/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED,"195 Moo 6, Nong Waeng Subdistrict, Mueang District, Roi Et 45000, Thailand., Nong Waeng, Mueang Roi Et, Roi Et, 45000",Kriangkai.pho@cpf.co.th,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF(thailand) Public Company Limited,-,20Q2780121265,N/A,N/A,21/12/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED,"195 Moo 6, Nong Waeng Subdistrict, Mueang District, Roi Et 45000, Thailand., Nong Waeng, Mueang Roi Et, Roi Et, 45000",Kriangkai.pho@cpf.co.th,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF(thailand) Public Company Limited,-,20Q2780131265,N/A,N/A,21/12/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED,"195 Moo 6, Nong Waeng Subdistrict, Mueang District, Roi Et 45000, Thailand., Nong Waeng, Mueang Roi Et, Roi Et, 45000",Kriangkai.pho@cpf.co.th,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF(thailand) Public Company Limited,-,20Q2780141265,N/A,N/A,21/12/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED,"195 Moo 6, Nong Waeng Subdistrict, Mueang District, Roi Et 45000, Thailand., Nong Waeng, Mueang Roi Et, Roi Et, 45000",Kriangkai.pho@cpf.co.th,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF(thailand) Public Company Limited,-,20Q2780151265,N/A,N/A,21/12/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED,"195 Moo 6, Nong Waeng Subdistrict, Mueang District, Roi Et 45000, Thailand., Nong Waeng, Mueang Roi Et, Roi Et, 45000",Kriangkai.pho@cpf.co.th,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF(thailand) Public Company Limited,-,20Q2780161265,N/A,N/A,21/12/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED,"195 Moo 6, Nong Waeng Subdistrict, Mueang District, Roi Et 45000, Thailand., Nong Waeng, Mueang Roi Et, Roi Et, 45000",Kriangkai.pho@cpf.co.th,-,-,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF(thailand) Public Company Limited,-,20Q2780171265,N/A,N/A,21/12/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED,"195 Moo 6, Nong Waeng Subdistrict, Mueang District, Roi Et 45000, Thailand., Nong Waeng, Mueang Roi Et, Roi Et, 45000",Kriangkai.pho@cpf.co.th,-,-,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF(thailand) Public Company Limited,-,20Q2780181265,N/A,N/A,21/12/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED,"195 Moo 6, Nong Waeng Subdistrict, Mueang District, Roi Et 45000, Thailand., Nong Waeng, Mueang Roi Et, Roi Et, 45000",Kriangkai.pho@cpf.co.th,-,-,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
CPF(thailand) Public Company Limited,-,20Q2780191265,N/A,N/A,21/12/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED,"195 Moo 6, Nong Waeng Subdistrict, Mueang District, Roi Et 45000, Thailand., Nong Waeng, Mueang Roi Et, Roi Et, 45000",Kriangkai.pho@cpf.co.th,-,-,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20S1240011166,N/A,N/A,10/02/2026,-,"Siri Rat, Khet Bangkok Noi, Bangkok, 10700",,-,081-207-9727,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20S8500010567,N/A,N/A,06/05/2026,-,"Anusawari, Khet Bang Khen, Bangkok, 10220",,-,064-0545046,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20S8650010567,N/A,N/A,06/05/2026,-,"Phra Khanong Nuea, Khet Watthana, Bangkok, 10110",,-,081-1131627,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20S8660010567,N/A,N/A,06/05/2026,-,"Nong Bon, Khet Prawet, Bangkok, 10250",,-,083-4957482,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20S8670010567,N/A,N/A,06/05/2026,-,"Sala Thammasop, Khet Thawi Watthana, Bangkok, 10160",,-,095-9824254,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20S8710010567,N/A,N/A,06/05/2026,-,"Thung Khru, Khet Thung Khru, Bangkok, 10140",,-,086-6137161,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20S8740010567,N/A,N/A,06/05/2026,-,"Chong Nonsi, Khet Yan Nawa, Bangkok, 10120",,-,092-6536878,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20S8760020567,N/A,N/A,06/05/2026,-,"Bang Rak, Khet Bang Rak, Bangkok, 10501",,-,064-1645889,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20S8770010567,N/A,N/A,06/05/2026,-,"Bang Rak, Khet Bang Rak, Bangkok, 10500",,-,083-9085946,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20T3600020967,-,N/A,14/09/2025,CP AXTRA PUBLIC COMPANY LIMITED,"Phatthanakan, Khet Suan Luang, Bangkok, 10250",fresh163@cpaxtra.co.th,-,"080-6487958 , 074-895010",-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
"PATTHANA FOODS CO., LTD.",-,20T4560051067,N/A,N/A,17/09/2025,"PATTHANA FOODS CO.,LTD.","160/2 Moo 4, Ron Phibun Subdistrict, Ron Phibun District, Nakhon Si Thammarat 80130, Thailand., Ron Phibun, Ron Phibun, Nakhon Si Thammarat, 80130",PATTHANAFOODS@gmail.com,Mr. Montree Phonyeam,0840666007,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20T6060011067,N/A,N/A,08/10/2025,Phongsewi.co.ltd,"12/42, Khlong Nueng, Khlong Luang, Pathum Thani, 12120",Pimpaka11394@gmail.com,Pimpaka mahamad,0638130577,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20T6060021067,N/A,N/A,08/10/2025,Phongsewi.co.ltd,"12/42, Khlong Nueng, Khlong Luang, Pathum Thani, 12120",Pimpaka11394@gmail.com,Pimpaka mahamad,0638130577,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20T6060031067,N/A,N/A,08/10/2025,Phongsewi.co.ltd,"12/42, Khlong Nueng, Khlong Luang, Pathum Thani, 12120",Pimpaka11394@gmail.com,Pimpaka mahamad,0638130577,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20T6060041067,N/A,N/A,08/10/2025,Phongsewi.co.ltd,"12/42, Khlong Nueng, Khlong Luang, Pathum Thani, 12120",Pimpaka11394@gmail.com,Pimpaka mahamad,0638130577,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20T6060051067,N/A,N/A,08/10/2025,Phongsewi.co.ltd,"12/42, Khlong Nueng, Khlong Luang, Pathum Thani, 12120",Pimpaka11394@gmail.com,Pimpaka mahamad,0638130577,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20T6060061067,N/A,N/A,08/10/2025,Phongsewi.co.ltd,"12/42, Khlong Nueng, Khlong Luang, Pathum Thani, 12120",Pimpaka11394@gmail.com,Pimpaka mahamad,0638130577,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20T6060071067,N/A,N/A,08/10/2025,Phongsewi.co.ltd,"12/42, Khlong Nueng, Khlong Luang, Pathum Thani, 12120",Pimpaka11394@gmail.com,Pimpaka mahamad,0638130577,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20T6060081067,-,N/A,08/10/2025,Phongsewi.co.ltd,"12/42, Khlong Nueng, Khlong Luang, Pathum Thani, 12120",Pimpaka11394@gmail.com,Pimpaka mahamad,0638130577,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20T8300100967,N/A,N/A,18/09/2025,"Suwannaphat Marketing co.,ltd","10/8 Moo 11, Khlong Song, Khlong Luang, Pathum Thani, 12120",suwannaphatmarketing@gmail.com,APINYA MUENMANEE,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20T8300110967,N/A,N/A,18/09/2025,"Suwannaphat Marketing co.,ltd","10/8 Moo 11, Khlong Song, Khlong Luang, Pathum Thani, 12120",suwannaphatmarketing@gmail.com,APINYA MUENMANEE,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20T8300120967,N/A,N/A,18/09/2025,"Suwannaphat Marketing co.,ltd","10/8 Moo 11, Khlong Song, Khlong Luang, Pathum Thani, 12120",suwannaphatmarketing@gmail.com,APINYA MUENMANEE,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20U0260120268,-,N/A,03/02/2026,"Thai Chicken Meat Processing C.,Ltd.","74 moo 8, Nong Wa, Kumphawapi, Udon Thani 41110, Thailand., Nong Wa, Kumphawapi, Udon Thani, 41110",hr.thaichicken@gmail.com,Phakphum Phuthanhkaew,0661644598,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20U2060030368,N/A,N/A,23/02/2026,CP AXTRA  PUBLIC COMPANY LIMITED.,"1468 Phatthanakan Road, Suan Luang, Bangkok 10250 Thailand., Phatthanakan, Khet Suan Luang, Bangkok, 10250",lalidas@siamfoodservices.com,Miss Lalida Sinthoprueangchai,0640414459,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20U2420130268,N/A,N/A,12/02/2026,"L&L CHICKEN FOOD CO., LTD","13/26 M.8 LAHAN BANGBUATHONG NONTHABURI 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",mookar03.sj@gmail.com,Sunisa jaroensuk,0870848783,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,20U2420140268,N/A,N/A,12/02/2026,"L&L CHICKEN FOOD CO., LTD","13/26 M.8 LAHAN BANGBUATHONG NONTHABURI 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",mookar03.sj@gmail.com,Sunisa jaroensuk,0870848783,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20U3100010268,N/A,N/A,10/02/2026,-,"Talat Phlu, Khet Thon Buri, Bangkok, 10600",,-,085-396-5162,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,20U4840010468,N/A,N/A,08/04/2026,-,"Suan Luang, Khet Suan Luang, Bangkok, 10250",,-,097-286-8301,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
SUPER CHEF,-,255180421060,N/A,N/A,02/09/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED.,"313 CP.TOWER, SILOM ROAD BANGRAG, BANGKOK 10500, THAILAND., Si Lom, Khet Bang Rak, Bangkok, 10500",nutwipa.c@cpf.co.th,-,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,255181810967,10-1-06148,N/A,02/09/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED.,"313 CP.TOWER, SILOM ROAD BANGRAG, BANGKOK 10500, THAILAND., Si Lom, Khet Bang Rak, Bangkok, 10500",nutwipa.c@cpf.co.th,-,-,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,255181830967,10-1-06148,N/A,02/09/2025,CPF (THAILAND) PUBLIC COMPANY LIMITED.,"313 CP.TOWER, SILOM ROAD BANGRAG, BANGKOK 10500, THAILAND., Si Lom, Khet Bang Rak, Bangkok, 10500",nutwipa.c@cpf.co.th,-,-,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,25C0450021054,N/A,N/A,30/09/2025,-,"Khan Ham, Uthai, Phra Nakhon Si Ayutthaya, 13210",,-,0-2723-1000,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,25C0620020954,N/A,N/A,16/09/2025,CP AXTRA PUBLIC COMPANY LIMITED.,"1468 PHATTHANAKAN ROAD, KHWAENG PHATTHANAKAN, KHET SUAN LUANG, BANGKOK 10250, THAILAND., Phatthanakan, Khet Suan Luang, Bangkok, 10250",pkladkem@cpaxtra.co.th,-,02 067 8227,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,25C5360030456,N/A,N/A,27/02/2026,Siam Makro Public Company Limited (Satun Branch),"889 MOO 6, Khlong Khut, Mueang Satun, Satun, 91000",fresh59@siammakro.co.th,Tatiya Adam,074-725475,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
N/A,-,25Q1670011165,N/A,N/A,11/11/2025,-,"Suan Luang, Khet Suan Luang, Bangkok, 10250",,-,087-4931918,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,25T3600010967,-,N/A,14/09/2025,CP AXTRA PUBLIC COMPANY LIMITED,"Phatthanakan, Khet Suan Luang, Bangkok, 10250",fresh163@cpaxtra.co.th,-,"080-6487958 , 074-895010",-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,25U2060020368,N/A,N/A,23/02/2026,CP AXTRA  PUBLIC COMPANY LIMITED.,"1468 Phatthanakan Road, Suan Luang, Bangkok 10250 Thailand., Phatthanakan, Khet Suan Luang, Bangkok, 10250",lalidas@siamfoodservices.com,Miss Lalida Sinthoprueangchai,0640414459,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
MENA FOODS,-,30B0570200560,-,N/A,25/05/2026,"MENA FOODS CO., LTD.","49 M. 10, T. KLONGSOUNG, A. KLONGLOUNG, PATHOMTHANE 12120, Khlong Song, Khlong Luang, Pathum Thani, 12120",Mena-food@hotmail.com,-,0-2516-1642,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
MENA FOODS,-,30B0570220560,-,N/A,25/05/2026,"MENA FOODS CO., LTD.","49 M. 10, T. KLONGSOUNG, A. KLONGLOUNG, PATHOMTHANE 12120, Khlong Song, Khlong Luang, Pathum Thani, 12120",Mena-food@hotmail.com,-,0-2516-1642,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
MENA FOODS,-,30B0570320562,N/A,N/A,25/05/2026,"MENA FOODS CO., LTD.","49 M. 10, T. KLONGSOUNG, A. KLONGLOUNG, PATHOMTHANE 12120, Khlong Song, Khlong Luang, Pathum Thani, 12120",Mena-food@hotmail.com,-,0-2516-1642,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
MENA FOODS,-,30B0570490565,N/A,N/A,25/05/2026,"MENA FOODS CO., LTD.","49 M. 10, T. KLONGSOUNG, A. KLONGLOUNG, PATHOMTHANE 12120, Khlong Song, Khlong Luang, Pathum Thani, 12120",Mena-food@hotmail.com,-,0-2516-1642,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30C0450031054,N/A,N/A,30/09/2025,-,"Khan Ham, Uthai, Phra Nakhon Si Ayutthaya, 13210",,-,0-2723-1000,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30C0450041064,N/A,N/A,30/09/2025,-,"Khan Ham, Uthai, Phra Nakhon Si Ayutthaya, 13210",,-,0-2723-1000,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30C0620030954,N/A,N/A,16/09/2025,CP AXTRA PUBLIC COMPANY LIMITED.,"1468 PHATTHANAKAN ROAD, KHWAENG PHATTHANAKAN, KHET SUAN LUANG, BANGKOK 10250, THAILAND., Phatthanakan, Khet Suan Luang, Bangkok, 10250",pkladkem@cpaxtra.co.th,-,02 067 8227,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30C5360010456,-,N/A,27/02/2026,Siam Makro Public Company Limited (Satun Branch),"889 MOO 6, Khlong Khut, Mueang Satun, Satun, 91000",fresh59@siammakro.co.th,Tatiya Adam,074-725475,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30D5060011057,N/A,N/A,11/10/2025,,"Tha Raeng, Ban Laem, Phetchaburi, 76110",,,081-9130152,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30D5070011057,N/A,N/A,11/10/2025,,"Tha Raeng Ok, Ban Laem, Phetchaburi, 76110",,,082-2537578,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
,-,30D5080011057,N/A,N/A,11/10/2025,,"Tha Raeng, Ban Laem, Phetchaburi, 76110",,,081-7942371,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30D9260010358,N/A,N/A,23/08/2025,Lakhan,"10 moo.3 thasara, Khuang Pao, Chom Thong, Chiang Mai, 50160",mudsaken.s@gmail.com,Sarocha Mudsaken,088-2510804,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30D9260020358,N/A,N/A,23/08/2025,Lakhan,"10 moo.3 thasara, Khuang Pao, Chom Thong, Chiang Mai, 50160",mudsaken.s@gmail.com,Sarocha Mudsaken,088-2510804,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
James The Butcher,-,30F2400130467,N/A,N/A,14/09/2025,"CENTRAL FOOD RETAIL CO., LTD","99/9  CentralPlaza Chaengwattana Office Tower, 12 Floor, 15-18 Moo 2, Bangtalad, Pak Kret, Nonthaburi  11120  Thailand, Bang Talat, Pak Kret, Nonthaburi, 11120",,,02-2831-7000,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
James The Butcher,-,30F2400140467,N/A,N/A,14/09/2025,"CENTRAL FOOD RETAIL CO., LTD","99/9  CentralPlaza Chaengwattana Office Tower, 12 Floor, 15-18 Moo 2, Bangtalad, Pak Kret, Nonthaburi  11120  Thailand, Bang Talat, Pak Kret, Nonthaburi, 11120",,,02-2831-7000,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
James The Butcher,-,30F2400150467,N/A,N/A,14/09/2025,"CENTRAL FOOD RETAIL CO., LTD","99/9  CentralPlaza Chaengwattana Office Tower, 12 Floor, 15-18 Moo 2, Bangtalad, Pak Kret, Nonthaburi  11120  Thailand, Bang Talat, Pak Kret, Nonthaburi, 11120",,,02-2831-7000,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
James The Butcher,-,30F2400160467,N/A,N/A,14/09/2025,"CENTRAL FOOD RETAIL CO., LTD","99/9  CentralPlaza Chaengwattana Office Tower, 12 Floor, 15-18 Moo 2, Bangtalad, Pak Kret, Nonthaburi  11120  Thailand, Bang Talat, Pak Kret, Nonthaburi, 11120",,,02-2831-7000,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
James The Butcher,-,30F2400170467,N/A,N/A,14/09/2025,"CENTRAL FOOD RETAIL CO., LTD","99/9  CentralPlaza Chaengwattana Office Tower, 12 Floor, 15-18 Moo 2, Bangtalad, Pak Kret, Nonthaburi  11120  Thailand, Bang Talat, Pak Kret, Nonthaburi, 11120",,,02-2831-7000,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
James The Butcher,-,30F2400180467,N/A,N/A,14/09/2025,"CENTRAL FOOD RETAIL CO., LTD","99/9  CentralPlaza Chaengwattana Office Tower, 12 Floor, 15-18 Moo 2, Bangtalad, Pak Kret, Nonthaburi  11120  Thailand, Bang Talat, Pak Kret, Nonthaburi, 11120",,,02-2831-7000,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
James The Butcher,-,30F2400190467,N/A,N/A,14/09/2025,"CENTRAL FOOD RETAIL CO., LTD","99/9  CentralPlaza Chaengwattana Office Tower, 12 Floor, 15-18 Moo 2, Bangtalad, Pak Kret, Nonthaburi  11120  Thailand, Bang Talat, Pak Kret, Nonthaburi, 11120",,,02-2831-7000,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30G0480010260,N/A,N/A,06/09/2025,,"Mueang Phetchaburi, Phetchaburi, 76000",Example20,,081-9130152,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30G3840020560,N/A,N/A,06/05/2026,,"Ban Fang, Ban Fang, Khon Kaen, 40270",,,,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
NIDA BEEF,-,30I6460801166,20-2-054616-0033,N/A,06/11/2025,"HAPPYLAND MEAT SUPPLY CO., LTD.","139 SOI RAT-UTHIT 32, RAT-UTHIT ROAD, SAEN SAEP, MINBURI, BANGKOK 10510, THAILAND., Saen Saep, Khet Min Buri, Bangkok, 10510",-,-,0-2918-2144,,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30I8470010861,N/A,N/A,23/08/2025,Lakhan,"10 moo.3 thasala, Khuang Pao, Chom Thong, Chiang Mai, 50160",sh.mudsaken@gmail.com,Sairah Mudsaken,098-7870873,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J8900011061,-,N/A,05/10/2025,-,"Phra Khanong Nuea, Khet Watthana, Bangkok, 10110",,,"087-1088348, 0-2331-8608",-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J8910011061,-,N/A,05/10/2025,,"Phra Khanong Nuea, Khet Watthana, Bangkok, 10110",,,092-2529471,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J8920011061,N/A,N/A,06/10/2025,,"Phra Khanong Nuea, Khet Watthana, Bangkok, 10110",,,087-0737094,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J8940011061,N/A,N/A,05/10/2025,,"Bang Mot, Khet Thung Khru, Bangkok, 10140",,,081-0049451,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J8950011061,N/A,N/A,05/10/2025,-,"Suan Luang, Khet Suan Luang, Bangkok, 10250",,-,081-8260306,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J8960011061,N/A,N/A,05/10/2025,,"Suan Luang, Khet Suan Luang, Bangkok, 10250",,,"0-2043-4562, 081-3482746",-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J8970011061,N/A,N/A,05/10/2025,,"Lat Yao, Khet Chatuchak, Bangkok, 10900",,,089-4805212,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J8980011061,N/A,N/A,05/10/2025,,"Krathum Rai, Khet  Nong Chok, Bangkok, 10530",,,"09-0959 0180, 0-2988-4494",-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9000011061,N/A,N/A,05/10/2025,,"Krathum Rai, Khet  Nong Chok, Bangkok, 10530",,,087-7175374,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9030011061,N/A,N/A,08/01/2026,-,"Anusawari, Khet Bang Khen, Bangkok, 10220",-,,089-2002406,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9040011061,N/A,N/A,05/10/2025,,"Din Daeng, Khet Din Daeng, Bangkok, 10400",-,,081-4511050,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9050011061,N/A,N/A,05/10/2025,,"Din Daeng, Khet Din Daeng, Bangkok, 10400",-,,089-892-9060,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9070011061,N/A,N/A,05/10/2025,-,"Khet Thung Khru, Bangkok, 10140",-,-,083-628-2758,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9080011061,N/A,N/A,08/01/2026,,"Anusawari, Khet Bang Khen, Bangkok, 10220",-,,081-813-6512,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9090011061,N/A,N/A,05/10/2025,,"Krathum Rai, Khet  Nong Chok, Bangkok, 10530",-,,081-904-7330,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9100011061,N/A,N/A,05/10/2025,-,"Bang Mot, Khet Thung Khru, Bangkok, 10140",-,-,061-963-3498,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9220011061,N/A,N/A,05/10/2025,,"Suan Luang, Khet Suan Luang, Bangkok, 10250",-,,081-918-0741,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9230011061,N/A,N/A,05/10/2025,,"Phra Khanong Nuea, Khet Watthana, Bangkok, 10110",-,,081-113-1627,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9240011061,N/A,N/A,05/10/2025,,"Phra Khanong Nuea, Khet Watthana, Bangkok, 10110",-,,081-400-6569,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9250011061,N/A,N/A,05/10/2025,-,"Suan Luang, Khet Suan Luang, Bangkok, 10250",-,-,097-1291640,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
-,-,30J9260011061,N/A,N/A,05/10/2025,,"Suan Luang, Khet Suan Luang, Bangkok, 10250",-,,081-170-7135,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Slaughterhouse/meat
