name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
I-HERB OTC BRAND COUGH MIXTURE,I-HERB OTC BRAND COUGH MIXTURE,11A3420221167,G 302/62,8 855459 009300,17/11/2026,"MILLIMED  CO., LTD","193 MOO 1, SUKSAWAD ROAD, PAGKLONGBANGPRAKOD, PHRA SAMUTCHEDI, SAMUTPRAKARN, 10290  THAILAND., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",natthaworakan@millimedthailand.com,Natthaworakan  Kaweudon,02-461-1234,I-HERB OTC BRAND COUGH MIXTURE,https://halal.co.th/storages/products/793781.png,Herbal Medicine
i-HERB,i-HERB SUGAR FREE HERBAL LOZENGE,12U1610010268,5711406060003,8858923910096,11/02/2026,"MLM Health Care Co.,Ltd.","193 D Building, Moo. 1 Suksawad road, Pakklongbangprakod, Phra Samutchedi, Samutprakarn, Thailand 10290, Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",pakamat@millimedbfs.com,Phakamat Munchana,0 2510 2023,The product helps soothe the throat.,https://halal.co.th/storages/products/805618.jpg,Herbal Medicine
i-HERB,i-HERB SUGAR FREE HERBAL LOZENGE,12U1610010268,5711406060003,8858923910102,11/02/2026,"MLM Health Care Co.,Ltd.","193 D Building, Moo. 1 Suksawad road, Pakklongbangprakod, Phra Samutchedi, Samutprakarn, Thailand 10290, Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",pakamat@millimedbfs.com,Phakamat Munchana,0 2510 2023,The product helps soothe the throat.,https://halal.co.th/storages/products/805619.jpg,Herbal Medicine
i-HERB,i-HERB SUGAR FREE HERBAL LOZENGE,12U1610010268,5711406060003,8858923910119,11/02/2026,"MLM Health Care Co.,Ltd.","193 D Building, Moo. 1 Suksawad road, Pakklongbangprakod, Phra Samutchedi, Samutprakarn, Thailand 10290, Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",pakamat@millimedbfs.com,Phakamat Munchana,0 2510 2023,The product helps soothe the throat.,https://halal.co.th/storages/products/805620.jpg,Herbal Medicine
N/A,Infanolyte,11M2230220364,2A 187/28,N/A,10/03/2026,"General Hospital Products Public Co., Ltd.","101/99 Moo 20, Soi Navanakorn 7, Phaholyothin Road, Khlongnueng, Khlongluang, Pathumthani 12120, Thailand., Khlong Nueng, Khlong Luang, Pathum Thani, 12120",kanitta@ghp.co.th,KANITTA SRIBANDIT,0-2073-0490-6,,https://halal.co.th/storages/products/605651.png,Herbal Medicine
N/A,Inhaler,12U1740010268,G 15070/66,N/A,04/02/2026,"INNO BRAND CO.,LTD.","44, SoiNapalai 16, Bangna Tai, Bangna, Bangkok, 10260, Thailand., Bang Na Tai, Khet Bang Na, Bangkok, 10260",inno.brand.hl.66@gmail.com,-,"062-738-4444, 02-1369445",Inhaler Hanuman Chingchai,https://halal.co.th/storages/products/739417.png,Herbal Medicine
N/A,Inpersolution 1.5%,11M2230200364,2A 804/30,N/A,10/03/2026,"General Hospital Products Public Co., Ltd.","101/99 Moo 20, Soi Navanakorn 7, Phaholyothin Road, Khlongnueng, Khlongluang, Pathumthani 12120, Thailand., Khlong Nueng, Khlong Luang, Pathum Thani, 12120",kanitta@ghp.co.th,KANITTA SRIBANDIT,0-2073-0490-6,,https://halal.co.th/storages/products/605649.png,Herbal Medicine
N/A,ITCHY SKIN OINTMENT GOLDSTONE BRAND,12S3230130168,G 262/63,N/A,10/01/2026,LIMSENGHUENG COMPANY LIMITED,"22/24 moo.2 Ban Mai Subdistrict, 
Bang Yai District, Nonthaburi Province
11140, Bang Yai, Bang Yai, Nonthaburi, 11140",kornraweepak@limsenghueng.com,Kornraweepak Suwansira,087-6354793,"ITCHY SKIN OINTMENT GOLDSTONE BRAND
RELIEVE ITCHY SKIN",https://halal.co.th/storages/products/789045.jpg,Herbal Medicine
N/A,Kaffir Lime Pickle Medicine,12R2070060866,G453/49,8 857123 736543,23/05/2026,"ฺBan Mar Laong Co., Ltd.","30 Moo 2, T.Nong Plub , A.Mueang , Phetchaburi 76000, Thailand., Nong Phlap, Mueang Phetchaburi, Phetchaburi, 76000",kanyaporn.run@mail.pbru.ac.th,kanyaporn Rungsin,0930089781,,https://halal.co.th/storages/products/729765.png,Herbal Medicine
Golden Cup,KIDDY BALM,12D3920030562,N/A,N/A,09/05/2026,"GOLDEN CUP PHARMACEUTICAL CO., LTD.","28/9 MOO 4, BANGMAENANG, BANGYAI, NONTHABURI 11140, THAILAND., Bang Mae Nang, Bang Yai, Nonthaburi, 11140",masaya@goldencup.co.th,Masaya Niratsayaputi,0-2191-8755  # 138,KIDDY BALM,https://halal.co.th/storages/products/417690.png,Herbal Medicine
Golden Cup,KIDDY BALM GREEN,12D3920050564,N/A,N/A,09/05/2026,"GOLDEN CUP PHARMACEUTICAL CO., LTD.","28/9 MOO 4, BANGMAENANG, BANGYAI, NONTHABURI 11140, THAILAND., Bang Mae Nang, Bang Yai, Nonthaburi, 11140",masaya@goldencup.co.th,Masaya Niratsayaputi,0-2191-8755  # 138,KIDDY BALM GREEN,https://halal.co.th/storages/products/417692.png,Herbal Medicine
Golden Cup,KIDDY BALM WHITE,12D3920040563,N/A,N/A,09/05/2026,"GOLDEN CUP PHARMACEUTICAL CO., LTD.","28/9 MOO 4, BANGMAENANG, BANGYAI, NONTHABURI 11140, THAILAND., Bang Mae Nang, Bang Yai, Nonthaburi, 11140",masaya@goldencup.co.th,Masaya Niratsayaputi,0-2191-8755  # 138,KIDDY BALM WHITE,https://halal.co.th/storages/products/417691.png,Herbal Medicine
OUDIMENSION,KOLD-SP,12E4200390267,23-1-6600037555,N/A,03/02/2026,"OUDIMENSION CO., LTD","6/38 SUKHUMVIT 3 (NANA NUA), KLONGTOEY, WATTANA, BANGKOK 10110, THAILAND., Khlong Toei Nuea, Khet Watthana, Bangkok, 10110",kasama.p@ameenahoudh.com,Kasama Pohsa,0-2254-3351,OUDIMENSION AGARWOOD ESSENTIAL OIL KOLD-SP,https://halal.co.th/storages/products/752107.png,Herbal Medicine
KHAOLAOR,KRACHAIDUM COMPOUND CAPSULE,12A7500751053,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/602899.png,Herbal Medicine
KHAOLAOR,KRACHAIDUM PLUS L-ARGININE (Dietary Supplement Product),12A7500951060,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/562957.png,Herbal Medicine
N/A,Lactated Ringer's,11M2230030364,2A 212/27,N/A,10/03/2026,"General Hospital Products Public Co., Ltd.","101/99 Moo 20, Soi Navanakorn 7, Phaholyothin Road, Khlongnueng, Khlongluang, Pathumthani 12120, Thailand., Khlong Nueng, Khlong Luang, Pathum Thani, 12120",kanitta@ghp.co.th,KANITTA SRIBANDIT,0-2073-0490-6,,https://halal.co.th/storages/products/605632.png,Herbal Medicine
N/A,Laong Buasiri  Medicine,11R2070020566,G615/49,8 857123 736383,23/05/2026,"ฺBan Mar Laong Co., Ltd.","30 Moo 2, T.Nong Plub , A.Mueang , Phetchaburi 76000, Thailand., Nong Phlap, Mueang Phetchaburi, Phetchaburi, 76000",kanyaporn.run@mail.pbru.ac.th,kanyaporn Rungsin,0930089781,,https://halal.co.th/storages/products/703935.png,Herbal Medicine
N/A,Lavender and Chamomile Herbal Drink (To the moon and back Brand),12H6510380764,10-1-08758-5-0037,N/A,08/02/2026,"KRUNGTEPTIPP CO., LTD.","67/6, THAWIWATTHANA-KANCHANAPISEK ROAD, MOO 1, THAWIWATTHANA, THAWIWATTHANA DISTRICT, BANGKOK 10170, THAILAND, Thawi Watthana, Khet Thawi Watthana, Bangkok, 10170",oem@bangkoktiposod.com,MRS.Kessarin Tansuwanrat,0-2441-4969,,https://halal.co.th/storages/products/606254.jpg,Herbal Medicine
KHAOLAOR,LINGZHI  EXTRACT CAPSULE,12A7500571053,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,LINGZHI  EXTRACT CAPSULE,https://halal.co.th/storages/products/602878.png,Herbal Medicine
Dokwhan,"LINGZHI  EXTRACT, COATED TABLET TRA DOKWHAN",12A7500641053,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,"LINGZHI  EXTRACT, COATED TABLET TRA DOKWHAN",https://halal.co.th/storages/products/602882.png,Herbal Medicine
N/A,LINGZHI CAPSULE,12S1400241066,G 69/48,N/A,13/10/2025,"FIVE HORSE PHARMACY CO.,LTD.","145/5 Soi Chaloem Phrakiat Rama 9 Soi 30, Dok Mai, Prawet, Bangkok 10250, Dokmai, Khet Prawet, Bangkok, 10250",supaporn2727noonoi@gmail.com,"FIVE HORSE PHARMACY CO.,LTD.",02 108 1685 - 7,LINGZHI CAPSULE,https://halal.co.th/storages/products/703712.png,Herbal Medicine
-,Lingzhi Extract Powder,12A7500241049,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/371751.jpg,Herbal Medicine
N/A,Little Wonder Kid Balm,12R2080020566,7616500015562,8857123736604,23/05/2026,"HERB BRIGHT CO.,LTD","7 Soi Pracha Uthit 75 Intersection 9 Thung Khru Subdistrict, Thung Khru District, Bangkok Postal Code 10140, Thailand., Thung Khru, Khet Thung Khru, Bangkok, 10140",Kanyaporn.run@mail.pbru.ac.th,Kanyaporn Rungsin,0930089781,,https://halal.co.th/storages/products/705061.png,Herbal Medicine
N/A,Losukar Herb Tea,12P8700100965,12-2-00664-6-0043,8859519610048,08/09/2025,"KUILIMHUNG PRACHYA CO., LTD.","67/53 Moo 4, Bang Yai, Bang Yai, Nonthaburi 11140, Thailand., Bang Yai, Bang Yai, Nonthaburi, 11140",Patsanan.k@klhpgroup.com,-,096-940-6906,"ingredients for herbal tea By applying heat to the product by baking it at 65 degrees Celsius for 15 minutes, you can lower the moisture content by up to 10% and the water activity value by up to 0.8.",https://halal.co.th/storages/products/686812.png,Herbal Medicine
Bee Products Thai,Lyophilized Royal Jelly,12A7071190666,N/A,N/A,07/04/2026,"BEE PRODUCTS INDUSTRY CO., LTD.","187/12 Changklan Rd., T. Changklan, Muang, Chiangmai 50100, Thailand., Chang Khlan, Mueang Chiang Mai, Chiang Mai, 50100",beeproducts063@gmail.com,Ms. Sirilak Kantajaroen,081-7163404,,https://halal.co.th/storages/products/711984.png,Herbal Medicine
A.R.S FOODS,Mace,12A2100100647,-,N/A,28/08/2025,A.R.S. FOODS COMPANY LIMITED,"40/28 Moo 9  Nadee, Muang Samutsakorn, Samutsakorn 74000, Thailand., Na Di, Mueang Samut Sakhon, Samut Sakhon, 74000",,-,-,Mace,https://halal.co.th/storages/products/550045.jpg,Herbal Medicine
N/A,Menthol Oil,11R2080010566,G382/54,8857123736086,23/05/2026,"HERB BRIGHT CO.,LTD","7 Soi Pracha Uthit 75 Intersection 9 Thung Khru Subdistrict, Thung Khru District, Bangkok Postal Code 10140, Thailand., Thung Khru, Khet Thung Khru, Bangkok, 10140",Kanyaporn.run@mail.pbru.ac.th,Kanyaporn Rungsin,0930089781,,https://halal.co.th/storages/products/722662.jpg,Herbal Medicine
N/A,Mixed Berries Herbal Drink (Plantogenic Brand),12H6510350764,10-1-08758-5-0042,8857118600378,08/02/2026,"KRUNGTEPTIPP CO., LTD.","67/6, THAWIWATTHANA-KANCHANAPISEK ROAD, MOO 1, THAWIWATTHANA, THAWIWATTHANA DISTRICT, BANGKOK 10170, THAILAND, Thawi Watthana, Khet Thawi Watthana, Bangkok, 10170",oem@bangkoktiposod.com,MRS.Kessarin Tansuwanrat,0-2441-4969,,https://halal.co.th/storages/products/606227.jpg,Herbal Medicine
KHAOLAOR,Moringa  Capsule ( Dietary Supplement Product ),12A7500461052,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/602874.png,Herbal Medicine
-,Moringa Oleifera Dried Powder,12A7500471052,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/371822.png,Herbal Medicine
-,Moringa Oleifera Extract Powder,12A7500481052,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/371825.png,Herbal Medicine
KHAOLAOR,MUSCULAR  PAIN RELIEF  TABLET,12A7500731053,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/602897.png,Herbal Medicine
"BANGKOKTIP O-SOD CO., LTD.","Muscular pain Relief capsule BANGKOKTIP O-SOD CO.,LTD BRAND",11C1430020355,G1225/47,8857118600019,09/03/2026,"BANGKOKTIP O-SOD CO., LTD.","2/19 SOI VADSANA 5, BOROMMARATCHACHONNANI ROAD, SALATHAMMASOP, THAWI WATTHANA, BANGKOK 10170, THAILAND., Sala Thammasop, Khet Thawi Watthana, Bangkok, 10170",info@bangkoktiposod.com,MRS.Kessarin Tansuwanrat,0-2441-4966,,https://halal.co.th/storages/products/314015.jpg,Herbal Medicine
Golden Cup,MYOKREME,12D3920060565,N/A,N/A,09/05/2026,"GOLDEN CUP PHARMACEUTICAL CO., LTD.","28/9 MOO 4, BANGMAENANG, BANGYAI, NONTHABURI 11140, THAILAND., Bang Mae Nang, Bang Yai, Nonthaburi, 11140",masaya@goldencup.co.th,Masaya Niratsayaputi,0-2191-8755  # 138,MYOKREME,https://halal.co.th/storages/products/417693.png,Herbal Medicine
-,NATURE COF BRAND  MIXTURE FORMULA FOR CHILDREN,12A7500991060,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/602917.png,Herbal Medicine
-,NATURE COF BRAND COUGH MIXTURE,12A7500981060,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/479852.png,Herbal Medicine
N/A,Normal saline 0.9%,11M2230010364,1A 1393/29,N/A,10/03/2026,"General Hospital Products Public Co., Ltd.","101/99 Moo 20, Soi Navanakorn 7, Phaholyothin Road, Khlongnueng, Khlongluang, Pathumthani 12120, Thailand., Khlong Nueng, Khlong Luang, Pathum Thani, 12120",kanitta@ghp.co.th,KANITTA SRIBANDIT,0-2073-0490-6,,https://halal.co.th/storages/products/605630.png,Herbal Medicine
N/A,O S S (Ophthalmic Balanced Salt Solution),11M2230230364,2A 214/44,N/A,10/03/2026,"General Hospital Products Public Co., Ltd.","101/99 Moo 20, Soi Navanakorn 7, Phaholyothin Road, Khlongnueng, Khlongluang, Pathumthani 12120, Thailand., Khlong Nueng, Khlong Luang, Pathum Thani, 12120",kanitta@ghp.co.th,KANITTA SRIBANDIT,0-2073-0490-6,,https://halal.co.th/storages/products/605652.png,Herbal Medicine
Se Sa,ORACTA,12F0710451262,33-1-15458-5-0027,3311000002763,29/07/2026,Food supplement manufacturing factory patjaicheevee,"322 MOO.15, GRACHAENG, KANTHARALAK, SRISAKET, 33110, THAILAND, Krachaeng, Kantharalak, Si Sa Ket, 33110",Patjaicheevee@gmail.com,Nittaya singtee,0801508952,ORACTA,https://halal.co.th/storages/products/507483.png,Herbal Medicine
ROYAL-D,Orange Flavour Electrolyte Brverage Powder,114560651060,N/A,N/A,28/10/2025,"FANCYWORLD CO., LTD.","129 CHARANSANITWONG RD., BANG-OR, BANGPLAD BANGKOK 10700 THAILAND., Bang O, Khet Bang Phlat, Bangkok, 10700",arinya_tan03@hotmail.com,-,0-2433-4354,Orange Flavour Electrolyte Brverage Powder,https://halal.co.th/storages/products/504031.png,Herbal Medicine
Kamlang-D,Orange Flavoured Electrolyte Beverage Powder,114560041057,N/A,N/A,28/10/2025,"FANCYWORLD CO., LTD.","129 CHARANSANITWONG RD., BANG-OR, BANGPLAD BANGKOK 10700 THAILAND., Bang O, Khet Bang Phlat, Bangkok, 10700",arinya_tan03@hotmail.com,-,0-2433-4354,Orange Flavoured Electrolyte Beverage Powder,https://halal.co.th/storages/products/503377.png,Herbal Medicine
WORLDGROW ORGANIC FARM,Organic Butterfly pea flower with assam Red Tea,12I2410080867,57-2-01059-2-0015,N/A,31/07/2025,"WORLD GROW CO., LTD.","39 MOO 1, PONG PHA, MAE SAI, CHIANG RAI 57130, THAILAND, Pong Pha, Mae Sai, Chiang Rai, 57130",worldgrowthailand@gmail.com,Pitchapat Wanchai,0638924542,,https://halal.co.th/storages/products/782959.png,Herbal Medicine
WORLDGROW ORGANIC FARM,Organic Chrysanthemum Flower with Assam Red Tea and Stevia,12I2410090867,57-2-01059-2-0014,N/A,31/07/2025,"WORLD GROW CO., LTD.","39 MOO 1, PONG PHA, MAE SAI, CHIANG RAI 57130, THAILAND, Pong Pha, Mae Sai, Chiang Rai, 57130",worldgrowthailand@gmail.com,Pitchapat Wanchai,0638924542,,https://halal.co.th/storages/products/782958.png,Herbal Medicine
N/A,Organic Coconut Syrup,12M2350020364,N/A,N/A,05/11/2025,WIDE TROPISM TRADIN SDN BHD,"NO.38, JALAN PS9, PRIMA SELAYANG KM15, JALAN RAWANG, SELAYANG, 68100 BATU CAVES, SELANGOR, MALAYSIA",,,,,https://halal.co.th/storages/products/606223.png,Herbal Medicine
MERITO,Organic Coconut Water,126330280160,20-2-00938-2-0022,8850585121155,26/01/2026,"MERIT FOOD PRODUCTS CO., LTD.","39/16 MOO 3, NONGKANGKOK, MUEANG, CHONBURI 20000, THAILAND., Nong Khang Khok, Mueang Chon Buri, Chon Buri, 20000",sales6@meritfood.co.th,Chananchida,0-3879-9101-3,Organic Coconut Water,https://halal.co.th/storages/products/503519.jpg,Herbal Medicine
MERITO,Organic Desiccated Coconut,126330300160,20-2-00938-6-0003,8850585810516,26/01/2026,"MERIT FOOD PRODUCTS CO., LTD.","39/16 MOO 3, NONGKANGKOK, MUEANG, CHONBURI 20000, THAILAND., Nong Khang Khok, Mueang Chon Buri, Chon Buri, 20000",sales6@meritfood.co.th,Chananchida,0-3879-9101-3,Organic Desiccated Coconut,https://halal.co.th/storages/products/503521.jpg,Herbal Medicine
N/A,Organic Extra Virgin Coconut Oil,12M2350010364,N/A,N/A,05/11/2025,WIDE TROPISM TRADIN SDN BHD,"NO.38, JALAN PS9, PRIMA SELAYANG KM15, JALAN RAWANG, SELAYANG, 68100 BATU CAVES, SELANGOR, MALAYSIA",,,,,https://halal.co.th/storages/products/606222.png,Herbal Medicine
ele tujaa AKALIKO,Organic Extra Virgin Coconut Oil,12R9170011066,7020145060107,N/A,09/10/2025,"ELE (THAILAND) Co., Ltd.","88/59, 88/60 Moo 1, Bang Tanai, Pak Kret, Nonthaburi 11120, Thailand., Bang Tanai, Pak Kret, Nonthaburi, 11120",pattujaa@gmail.com,Pat Tritipkul,0840335325,,https://halal.co.th/storages/products/737807.png,Herbal Medicine
Rueanchomdao,Organic Sacha Inchi Oil,12K7910010363,43-2-01062-6-0001,N/A,15/03/2026,"Rueanchomdao Co.,Ltd.","100 Moo 4, Soi 1, Mi Chai, Muang Nong Khai, Nong Khai 43000, Thailand., Mi Chai, Mueang Nong Khai, Nong Khai, 43000",lueam369@gmail.com,Mrs.Lueamphatson,090-8511899,Organic Sacha Inchi Oil,https://halal.co.th/storages/products/536922.png,Herbal Medicine
Rueanchomdao,Organic Sacha Inchi Protein Powder,12K7910030363,43-2-01062-2-0001,N/A,15/03/2026,"Rueanchomdao Co.,Ltd.","100 Moo 4, Soi 1, Mi Chai, Muang Nong Khai, Nong Khai 43000, Thailand., Mi Chai, Mueang Nong Khai, Nong Khai, 43000",lueam369@gmail.com,Mrs.Lueamphatson,090-8511899,Organic Sacha Inchi Protein Powder,https://halal.co.th/storages/products/536924.png,Herbal Medicine
MERITO,Organic Virgin Coconut Oil,126330290160,20-2-00938-2-0017,8850585510713,26/01/2026,"MERIT FOOD PRODUCTS CO., LTD.","39/16 MOO 3, NONGKANGKOK, MUEANG, CHONBURI 20000, THAILAND., Nong Khang Khok, Mueang Chon Buri, Chon Buri, 20000",sales6@meritfood.co.th,Chananchida,0-3879-9101-3,Organic Virgin Coconut Oil,https://halal.co.th/storages/products/535440.jpg,Herbal Medicine
N/A,Organic virgin coconut oil,12P1200010565,70-2-01450-4-0001,N/A,05/11/2025,POWERLIFE (M) SDN. BHD.,"LOT 507, 5TH. FLOOR,
PLAZA PERDANA,
JALAN ENGKU PENGIRAN ANOM 1,
KUALA TERENGGANU
TERENGGANU, MALAYSIA 20300",hello@powerlife.com.my,MR. PETER GOH,+606-6621923,Organic virgin coconut oil,https://halal.co.th/storages/products/667496.png,Herbal Medicine
N/A,Pandan and Jasmine Herbal Drink (Plantogenic Brand),12H6510390764,10-1-08758-5-0043,8857118600361,08/02/2026,"KRUNGTEPTIPP CO., LTD.","67/6, THAWIWATTHANA-KANCHANAPISEK ROAD, MOO 1, THAWIWATTHANA, THAWIWATTHANA DISTRICT, BANGKOK 10170, THAILAND, Thawi Watthana, Khet Thawi Watthana, Bangkok, 10170",oem@bangkoktiposod.com,MRS.Kessarin Tansuwanrat,0-2441-4969,,https://halal.co.th/storages/products/606244.jpg,Herbal Medicine
PEEM HERB,"PEEM HERB, HERBAL BEVERAGE",12T8240011267,40-2-00658-6-0012,8857129391012,06/11/2025,SAPSIRI,"77/1 Moo 8, Ban Thaen, Chonnabot, Khon Kaen, 40180",zenominal@gmail.com,Mrs. Preeya Innang,0828544306,"PEEM HERB, HERBAL BEVERAGE 
- Type of food: Beverage in sealed container 
- Type of food: Beverage with or made from fruits, plants or vegetables 
- How to use: Ready to drink
- How to consume: Recommended amount to consume 200 grams per day and number of servings 1 time per day",https://halal.co.th/storages/products/790749.png,Herbal Medicine
Peppermint Field,Peppermint Field Balm Gel,11H9540120661,G 473/56,8850109070006,06/06/2026,"BERTRAM  (1958) CO., LTD.","37 Soi Ladprao 80 (Chantima), Ladprao Rd. Wangthonglang, Bangkok 10310 Thailand., Wang Thonglang, Khet Wang Thonglang, Bangkok, 10310",anusorn.t@bertram1958.com,-,0-2932-7051-3,Peppermint Field Balm Gel,https://halal.co.th/storages/products/642849.png,Herbal Medicine
Peppermint Field,Peppermint Field Balm Gel,11H9540120661,G 473/56,8850109074110,06/06/2026,"BERTRAM  (1958) CO., LTD.","37 Soi Ladprao 80 (Chantima), Ladprao Rd. Wangthonglang, Bangkok 10310 Thailand., Wang Thonglang, Khet Wang Thonglang, Bangkok, 10310",anusorn.t@bertram1958.com,-,0-2932-7051-3,Peppermint Field Balm Gel,https://halal.co.th/storages/products/386256.png,Herbal Medicine
Peppermint Field,Peppermint Field Balm Gel Green Tea Scent,11H9540130661,G 432/56,8850109072130,06/06/2026,"BERTRAM  (1958) CO., LTD.","37 Soi Ladprao 80 (Chantima), Ladprao Rd. Wangthonglang, Bangkok 10310 Thailand., Wang Thonglang, Khet Wang Thonglang, Bangkok, 10310",anusorn.t@bertram1958.com,-,0-2932-7051-3,Peppermint Field Balm Gel Green Tea Scent,https://halal.co.th/storages/products/386257.png,Herbal Medicine
Peppermint Field,Peppermint Field Balm Stick,11H9540140661,G 472/56,8850109070013,06/06/2026,"BERTRAM  (1958) CO., LTD.","37 Soi Ladprao 80 (Chantima), Ladprao Rd. Wangthonglang, Bangkok 10310 Thailand., Wang Thonglang, Khet Wang Thonglang, Bangkok, 10310",anusorn.t@bertram1958.com,-,0-2932-7051-3,Peppermint Field Balm Stick,https://halal.co.th/storages/products/386258.png,Herbal Medicine
Peppermint Field,Peppermint Field Balm Stick Green Tea Scent,11H9540150661,G 431/56,8850109072239,06/06/2026,"BERTRAM  (1958) CO., LTD.","37 Soi Ladprao 80 (Chantima), Ladprao Rd. Wangthonglang, Bangkok 10310 Thailand., Wang Thonglang, Khet Wang Thonglang, Bangkok, 10310",anusorn.t@bertram1958.com,-,0-2932-7051-3,Peppermint Field Balm Stick Green Tea Scent,https://halal.co.th/storages/products/386259.png,Herbal Medicine
Peppermint Field,Peppermint Field Inhaler,11H9540180661,2A 142/56,8 850109 073311,06/06/2026,"BERTRAM  (1958) CO., LTD.","37 Soi Ladprao 80 (Chantima), Ladprao Rd. Wangthonglang, Bangkok 10310 Thailand., Wang Thonglang, Khet Wang Thonglang, Bangkok, 10310",anusorn.t@bertram1958.com,-,0-2932-7051-3,Peppermint Field Inhaler,https://halal.co.th/storages/products/386262.png,Herbal Medicine
Peppermint Field,Peppermint Field Inhaler Orange Oil Essence,11H9540170661,G 304/56,8850109273117,06/06/2026,"BERTRAM  (1958) CO., LTD.","37 Soi Ladprao 80 (Chantima), Ladprao Rd. Wangthonglang, Bangkok 10310 Thailand., Wang Thonglang, Khet Wang Thonglang, Bangkok, 10310",anusorn.t@bertram1958.com,-,0-2932-7051-3,Peppermint Field Inhaler Orange Oil Essence,https://halal.co.th/storages/products/386261.png,Herbal Medicine
