name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
Zawiiya Brand,Jingjai (Cocoa Powder Drink) (Zawiiya Brand),10S4520200368,50-2-05959-6-0184,N/A,01/03/2026,BRIGHTLIFE (THAILAND) COMPANY LIMITED,"666 Village No. 2, Saladan Subdistrict, Koh Lanta District, Krabi Province 81150, Sala Dan, Ko Lanta, Krabi, 81150",tsofarm02@gmail.com,-,-,,https://halal.co.th/storages/products/792143.png,Health and Beauty
NUTRACOLLA,JoyLife Dietary Supplement Product (NUTRACOLLA BRAND),10R1540030566,10-1-16064-5-0007,N/A,12/05/2026,"NUTRATEC WELLBEING CO., LTD.","340/60 Soi Lat Phrao 87 (Chantrasuk), Khlong Chao Khun Sing, Wang Thong Lang, Bangkok 10310, Thailand, *Nong Bon, Khet Wang Thonglang, Bangkok, 10310",nutratec.dcc@gmail.com,-,-,,https://halal.co.th/storages/products/705135.jpg,Health and Beauty
KHAOLAOR,"K-FORM (Chitosan, Green coffee bean extract, Green tea extract, Black pepper extract, Garcinia extract, Psyllium husk powder, Ginger powder, Chromium picolinate Dietary supplement product)",10A7501191067,11-1-08831-5-0008,8850138021284,04/04/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/814358.png,Health and Beauty
KHAOLAOR,"K-JOIN (Collagen Type II, Turmeric Extract, Black pepper extract Dietary supplement Product)",10A7501201067,11-1-08831-5-0021,8850138021598,04/04/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/814361.png,Health and Beauty
KHAOLAOR,"K-JOIN (Collagen Type II, Turmeric Extract, Black pepper extract Dietary supplement Product)",10A7501201067,11-1-08831-5-0021,8850138021581,04/04/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/814362.png,Health and Beauty
KHAOLAOR,K-Nogar (Bitter melon Dietary supplement Product),10A7501211067,11-1-08831-5-0022,8850138020676,04/04/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/814366.png,Health and Beauty
KHAOLAOR,K-SAMIN (BLACK SESAME POWDER) DIETARY SUPPLEMENT PRODUCT,10A7500971060,N/A,N/A,04/10/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/562961.jpg,Health and Beauty
KHAOLAOR,"K-Triphala (Terminalia Powder,Belliric Myrobaran Powder,Indian Gooseberry Powder Dietary Supplement Product)",10A7501161067,11-1-08831-5-0002,8850138020638,04/04/2026,"KHAOLAOR  LABORATORIES CO., LTD.","146/22 Suksawad Road, Moo 3, Pakklongbangplakod, Phrasamutchedi, Samutprakarn 10290, Thailand., Pak Klong Bang Pla Kot, Phra Samut Chedi, Samut Prakan, 10290",regist@khaolaor.com,SUTATHIP RATTANAWIMON,0-2425-1188,,https://halal.co.th/storages/products/814289.png,Health and Beauty
-,Kaffir Lime Extract Liquid,10A0501341059,-,N/A,16/10/2025,SPECIALTY  NATURAL  PRODUCTS  PUBLIC COMPANY LIMITED.,"700/364 MOO 6, NONG MAI DAENG, MUANG  CHON BURI, CHON BURI 20000, THAILAND., Nong Mai Daeng, Mueang Chon Buri, Chon Buri, 20000",sales@snpthai.com,Sudarat inpathom,0-3845-8698-9,-,https://halal.co.th/storages/products/364390.jpg,Health and Beauty
Verena,KALIS PROBIOTIC DIETARY SUPPLEMENT PRODUCT (VERENA TM),10E1550160564,20-1-13451-5-0066,8 858836 006244,28/03/2026,"VERENA INTERNATIONAL CO., LTD.","40 Koyai Road, T. Talad, Muang Mahasarakham District, Maha Sarakham 44000, Thailand., Talat, Mueang Maha Sarakham, Maha Sarakham, 44000",pitsinee@fc-laboratories.co.th,Pitsinee Theerachottanan,081-835-2871,KALIS PROBIOTIC DIETARY SUPPLEMENT PRODUCT (VERENA TM),https://halal.co.th/storages/products/609714.JPG,Health and Beauty
N/A,Kalis Probiotic Dietary Supplement Product (VerenaTM),10Q8590070266,20-1-13451-5-0066,8 858836 006244,28/03/2026,"FC Chuo-Yakuri Laboratories Co.,Ltd.","2-8-6, Daisei-cho, Fujieda-shi, Shizuoka 426-0055, Japan.",fc.fcchuoyakuri@gmail.com,-,-,Kalis Probiotic Dietary Supplement Product (VerenaTM),https://halal.co.th/storages/products/706895.JPG,Health and Beauty
KANTON,KANTON Dietary Supplement Product,10T5570011067,12-1-09448-5-0156,8857128790021,02/05/2026,Nawamin 2019 Company Limited,"No. 302/29, Soi Lat Phrao 71, Khlong Chao Khun Singh Subdistrict, Wang Thonglang District, Bangkok 10310, *Nong Bon, Khet Wang Thonglang, Bangkok, 10310",sukhum6789@gmail.com,Mr.Sukhum,0845331234,Dietary supplements extracted from betel leaf,https://halal.co.th/storages/products/782679.jpg,Health and Beauty
N/A,"Kasemrad Vitamin and Mineral Water (Lemongrass Drink with Vitamin B1, B3, B5, B6, Biotin, Folic Acid, B12, C, D, Manganese and Zinc)",10M0320010264,73-1-05358-2-0099,8851906882472,03/02/2026,MANAGEMENT BUREAU COMPANY LIMITED,"199/45 Soi Rama 3 Soi 77 Intersection 7, Rama III Road, Chong Nonsi Subdistrict, Yannawa District, Bangkok 10120, Thailand., Chong Nonsi, Khet Yan Nawa, Bangkok, 10120",-,-,-,,https://halal.co.th/storages/products/557017.jpg,Health and Beauty
N/A,Kerabiotin Dietary Supplement Product (Medileen (TM)),10R1190041067,13-1-03765-5-0014,8859604400783,24/10/2025,ABSOLUTE COSMETIC COMPANY LIMITED,"22/31, Moo 6, Lat Sawai, Lam Luk Ka, Pathum Thani12150, Thailand., Lat Sawai, Lam Luk Ka, Pathum Thani, 12150",juthamas20116@gmail.com,-,0985325959,,https://halal.co.th/storages/products/779379.jpg,Health and Beauty
N/A,Kerabiotin Dietary Supplement Product (Medileen (TM)),10R1190041067,13-1-03765-5-0014,N/A,24/10/2025,ABSOLUTE COSMETIC COMPANY LIMITED,"22/31, Moo 6, Lat Sawai, Lam Luk Ka, Pathum Thani12150, Thailand., Lat Sawai, Lam Luk Ka, Pathum Thani, 12150",juthamas20116@gmail.com,-,0985325959,,https://halal.co.th/storages/products/779380.jpg,Health and Beauty
King's Stella,King's Stella Glass Cleaner,13J6800270666,708/2554,N/A,26/06/2026,"King Stella Group Co., Ltd.","89,98 Moo1,  Klongniyom-Yatra Tambol , Amphur Bangboo, Samutprakarn 10560, Thailand., Khlong Niyom Yattra, Bang Bo, Samut Prakan, 10560",,-,0-2317-5487 # 234,KING'S STELLA GLASS CLEANER,https://halal.co.th/storages/products/713132.png,Health and Beauty
King's Stella,King's Stella Glass Cleaner,13J6800270666,708/2554,N/A,26/06/2026,"King Stella Group Co., Ltd.","89,98 Moo1,  Klongniyom-Yatra Tambol , Amphur Bangboo, Samutprakarn 10560, Thailand., Khlong Niyom Yattra, Bang Bo, Samut Prakan, 10560",,-,0-2317-5487 # 234,KING'S STELLA GLASS CLEANER,https://halal.co.th/storages/products/713176.png,Health and Beauty
King's Stella,King's Stella Glass Cleaner,13J6800270666,708/2554,N/A,26/06/2026,"King Stella Group Co., Ltd.","89,98 Moo1,  Klongniyom-Yatra Tambol , Amphur Bangboo, Samutprakarn 10560, Thailand., Khlong Niyom Yattra, Bang Bo, Samut Prakan, 10560",,-,0-2317-5487 # 234,KING'S STELLA GLASS CLEANER,https://halal.co.th/storages/products/713177.jpg,Health and Beauty
King's Stella,King's Stella Glass Cleaner,13J6800270666,708/2554,N/A,26/06/2026,"King Stella Group Co., Ltd.","89,98 Moo1,  Klongniyom-Yatra Tambol , Amphur Bangboo, Samutprakarn 10560, Thailand., Khlong Niyom Yattra, Bang Bo, Samut Prakan, 10560",,-,0-2317-5487 # 234,KING'S STELLA GLASS CLEANER,https://halal.co.th/storages/products/713178.jpg,Health and Beauty
King's Stella,King's Stella Glass Cleaner,13J6800270666,708/2554,N/A,26/06/2026,"King Stella Group Co., Ltd.","89,98 Moo1,  Klongniyom-Yatra Tambol , Amphur Bangboo, Samutprakarn 10560, Thailand., Khlong Niyom Yattra, Bang Bo, Samut Prakan, 10560",,-,0-2317-5487 # 234,KING'S STELLA GLASS CLEANER,https://halal.co.th/storages/products/744954.jpg,Health and Beauty
King's Stella Vegga,King's Stella ® Vegga Fruit and Vegetable Wash (Food Additive),13J6800250666,11-1-09661-5-0001,N/A,26/06/2026,"King Stella Group Co., Ltd.","89,98 Moo1,  Klongniyom-Yatra Tambol , Amphur Bangboo, Samutprakarn 10560, Thailand., Khlong Niyom Yattra, Bang Bo, Samut Prakan, 10560",,-,0-2317-5487 # 234,,https://halal.co.th/storages/products/713130.png,Health and Beauty
King's Stella Vegga,King's Stella ® Vegga Fruit and Vegetable Wash (Food Additive),13J6800250666,11-1-09661-5-0001,N/A,26/06/2026,"King Stella Group Co., Ltd.","89,98 Moo1,  Klongniyom-Yatra Tambol , Amphur Bangboo, Samutprakarn 10560, Thailand., Khlong Niyom Yattra, Bang Bo, Samut Prakan, 10560",,-,0-2317-5487 # 234,,https://halal.co.th/storages/products/764934.png,Health and Beauty
King's Stella Vegga,King's Stella ® Vegga Fruit and Vegetable Washing Powder (Food Additive),13J6800260666,11-1-09661-5-0002,N/A,26/06/2026,"King Stella Group Co., Ltd.","89,98 Moo1,  Klongniyom-Yatra Tambol , Amphur Bangboo, Samutprakarn 10560, Thailand., Khlong Niyom Yattra, Bang Bo, Samut Prakan, 10560",,-,0-2317-5487 # 234,,https://halal.co.th/storages/products/713131.png,Health and Beauty
-,KIRARI GLUTA DIETARY SUPPLEMENT PRODUCT,10R9380011066,74-2-03357-5-0422,N/A,30/10/2025,"HTM CO., LTD.","16 Satri Witthaya 2 Soi 10 Yaek 4, Lat Phrao, Bangkok, 10230, Thailand., Lat Phrao, Khet Lat Phrao, Bangkok, 10230",bonoon_42@hotmail.com,Budsaraporn Bunyata,0969633971,-,https://halal.co.th/storages/products/738476.png,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Body Wash (Moisturizing Peach) 900 ml., 600 ml. (SINGAPORE)",13G6930300860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Body Wash (Moisturizing Peach) 900 ml., 600 ml. (SINGAPORE)",https://halal.co.th/storages/products/402711.jpg,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Body Wash (Moisturizing Peach) 900 ml., 600 ml. (SINGAPORE)",13G6930300860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Body Wash (Moisturizing Peach) 900 ml., 600 ml. (SINGAPORE)",https://halal.co.th/storages/products/618813.jpg,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Body Wash (Natural Citrus) 900 ml., 600 ml. (SINGAPORE)",13G6930290860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Body Wash (Natural Citrus) 900 ml., 600 ml. (SINGAPORE)",https://halal.co.th/storages/products/402710.jpg,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Body Wash (Natural Citrus) 900 ml., 600 ml. (SINGAPORE)",13G6930290860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Body Wash (Natural Citrus) 900 ml., 600 ml. (SINGAPORE)",https://halal.co.th/storages/products/618815.jpg,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Body Wash (Nourishing Berries) 900 ml., 600 ml. (SINGAPORE)",13G6930320860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Body Wash (Nourishing Berries) 900 ml., 600 ml. (SINGAPORE)",https://halal.co.th/storages/products/402713.jpg,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Body Wash (Nourishing Berries) 900 ml., 600 ml. (SINGAPORE)",13G6930320860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Body Wash (Nourishing Berries) 900 ml., 600 ml. (SINGAPORE)",https://halal.co.th/storages/products/618812.jpg,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Body Wash (Refreshing Grape) 900 ml., 600 ml (SINGAPORE)",13G6930310860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Body Wash (Refreshing Grape) 900 ml., 600 ml (SINGAPORE)",https://halal.co.th/storages/products/402712.jpg,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Body Wash (Refreshing Grape) 900 ml., 600 ml (SINGAPORE)",13G6930310860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Body Wash (Refreshing Grape) 900 ml., 600 ml (SINGAPORE)",https://halal.co.th/storages/products/618814.jpg,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Hand Soap (Moisturizing Peach) 200 ml., 250 ml., 450 ml. (SINGAPORE)",13G6930260860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Hand Soap (Moisturizing Peach) 200 ml., 250 ml., 450 ml. (SINGAPORE)",https://halal.co.th/storages/products/402707.png,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Hand Soap (Moisturizing Peach) 200 ml., 250 ml., 450 ml. (SINGAPORE)",13G6930260860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Hand Soap (Moisturizing Peach) 200 ml., 250 ml., 450 ml. (SINGAPORE)",https://halal.co.th/storages/products/618617.png,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Hand Soap (Moisturizing Peach) 200 ml., 250 ml., 450 ml. (SINGAPORE)",13G6930260860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Hand Soap (Moisturizing Peach) 200 ml., 250 ml., 450 ml. (SINGAPORE)",https://halal.co.th/storages/products/618618.png,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Hand Soap (Natural Citrus) 200 ml., 250 ml., 450ml. (SINGAPORE)",13G6930250860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Hand Soap (Natural Citrus) 200 ml., 250 ml., 450ml. (SINGAPORE)",https://halal.co.th/storages/products/402706.png,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Hand Soap (Natural Citrus) 200 ml., 250 ml., 450ml. (SINGAPORE)",13G6930250860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Hand Soap (Natural Citrus) 200 ml., 250 ml., 450ml. (SINGAPORE)",https://halal.co.th/storages/products/618630.png,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Hand Soap (Natural Citrus) 200 ml., 250 ml., 450ml. (SINGAPORE)",13G6930250860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Hand Soap (Natural Citrus) 200 ml., 250 ml., 450ml. (SINGAPORE)",https://halal.co.th/storages/products/618631.png,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Hand Soap (Nourishing Berries) 200 ml., 250 ml., 450 ml. (SINGAPORE)",13G6930280860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Hand Soap (Nourishing Berries) 200 ml., 250 ml., 450 ml. (SINGAPORE)",https://halal.co.th/storages/products/402709.png,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Hand Soap (Nourishing Berries) 200 ml., 250 ml., 450 ml. (SINGAPORE)",13G6930280860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Hand Soap (Nourishing Berries) 200 ml., 250 ml., 450 ml. (SINGAPORE)",https://halal.co.th/storages/products/618614.png,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Hand Soap (Nourishing Berries) 200 ml., 250 ml., 450 ml. (SINGAPORE)",13G6930280860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Hand Soap (Nourishing Berries) 200 ml., 250 ml., 450 ml. (SINGAPORE)",https://halal.co.th/storages/products/618615.png,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Hand Soap (Refreshing Grape) 200 ml., 250 ml., 450 ml. (SINGAPORE)",13G6930270860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Hand Soap (Refreshing Grape) 200 ml., 250 ml., 450 ml. (SINGAPORE)",https://halal.co.th/storages/products/402708.png,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Hand Soap (Refreshing Grape) 200 ml., 250 ml., 450 ml. (SINGAPORE)",13G6930270860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Hand Soap (Refreshing Grape) 200 ml., 250 ml., 450 ml. (SINGAPORE)",https://halal.co.th/storages/products/618621.png,Health and Beauty
KIREI KIREI,"Kirei Kirei Foaming Hand Soap (Refreshing Grape) 200 ml., 250 ml., 450 ml. (SINGAPORE)",13G6930270860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,"Kirei Kirei Foaming Hand Soap (Refreshing Grape) 200 ml., 250 ml., 450 ml. (SINGAPORE)",https://halal.co.th/storages/products/618622.png,Health and Beauty
PEERAPAT,KITCH CLEAN,13I1700450263,วอส.278/2562,8851136430207,20/03/2026,Peerapat Technology Public Company Limited.,"406 Ratchadapisek Road, Samsen Nork, Huaykwang, Bangkok 10310, Thailand., Samsen Nok, Khet Huai Khwang, Bangkok, 10310",sakura@peerapat.com,SAKURA SAMA,"02-290-1234 #730,731",KITCH CLEAN,https://halal.co.th/storages/products/536333.jpg,Health and Beauty
Scotch®,Kitz Choco (Essence of Chicken with 0.3% Fish Oil & 1.0% Lecithin),105290210554,12-1-06327-1-0016,8852007912396,15/10/2025,"SCOTCH INDUSTRIAL (THAILAND) CO., LTD.","52/8 Moo 8, Bangbuathong-Suphanburi Rd., Bangbuathong, Nonthaburi, 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",t_butsaba@hotmail.com,-,"081-408-3718, 0-2925-5050-2",,https://halal.co.th/storages/products/302422.jpg,Health and Beauty
Scotch®,Kitz Choco (Essence of Chicken with 0.3% Fish Oil & 1.0% Lecithin),105290210554,12-1-06327-1-0016,8852007912396,15/10/2025,"SCOTCH INDUSTRIAL (THAILAND) CO., LTD.","52/8 Moo 8, Bangbuathong-Suphanburi Rd., Bangbuathong, Nonthaburi, 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",t_butsaba@hotmail.com,-,"081-408-3718, 0-2925-5050-2",,https://halal.co.th/storages/products/732342.jpg,Health and Beauty
Scotch®,Kitz Essence of Chicken with Milk Chocolate Flavored,105290381061,12-1-06327-5-0002,8852007912198,15/10/2025,"SCOTCH INDUSTRIAL (THAILAND) CO., LTD.","52/8 Moo 8, Bangbuathong-Suphanburi Rd., Bangbuathong, Nonthaburi, 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",t_butsaba@hotmail.com,-,"081-408-3718, 0-2925-5050-2",,https://halal.co.th/storages/products/466644.jpg,Health and Beauty
Scotch®,Kitz Essence of Chicken with Milk Chocolate Flavored,105290381061,12-1-06327-5-0002,8852007912198,15/10/2025,"SCOTCH INDUSTRIAL (THAILAND) CO., LTD.","52/8 Moo 8, Bangbuathong-Suphanburi Rd., Bangbuathong, Nonthaburi, 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",t_butsaba@hotmail.com,-,"081-408-3718, 0-2925-5050-2",,https://halal.co.th/storages/products/732379.jpg,Health and Beauty
Scotch®,Kitz Milky Butter Flavored (Essence of Chicken with 0.3% Fish Oil & 0.15% Betaglucan),105290361058,1210632710022,8852007929011,15/10/2025,"SCOTCH INDUSTRIAL (THAILAND) CO., LTD.","52/8 Moo 8, Bangbuathong-Suphanburi Rd., Bangbuathong, Nonthaburi, 11110, Lahan, Bang Bua Thong, Nonthaburi, 11110",t_butsaba@hotmail.com,-,"081-408-3718, 0-2925-5050-2",,https://halal.co.th/storages/products/324966.jpg,Health and Beauty
Kodomo,Kodomo Anti-Cavity Children's Toothpaste (Grape) 80 g. (SINGAPORE),13A7680260860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,Kodomo Anti-Cavity Children's Toothpaste (Grape) 80 g. (SINGAPORE),https://halal.co.th/storages/products/402920.png,Health and Beauty
Kodomo,Kodomo Anti-Cavity Children's Toothpaste (Orange) 80 g. (SINGAPORE),13A7680250860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,Kodomo Anti-Cavity Children's Toothpaste (Orange) 80 g. (SINGAPORE),https://halal.co.th/storages/products/402919.png,Health and Beauty
Kodomo,Kodomo Anti-Cavity Children's Toothpaste (Strawberry) 80 g. (SINGAPORE),13A7680270860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,Kodomo Anti-Cavity Children's Toothpaste (Strawberry) 80 g. (SINGAPORE),https://halal.co.th/storages/products/402921.png,Health and Beauty
Kodomo,Kodomo Anti-Cavity Children's Toothpaste (Strawberry) 80 g. (SINGAPORE),13A7680270860,N/A,N/A,07/08/2026,LION CORPORATION (THAILAND) LTD.,"666 Rama 3 Road, Bangpongpang, Yannawa, Bangkok 10120, Thailand., Bang Phongphang, Khet Yan Nawa, Bangkok, 10120",Siriwan_s@lion.co.th,siriwan,081-8369594,Kodomo Anti-Cavity Children's Toothpaste (Strawberry) 80 g. (SINGAPORE),https://halal.co.th/storages/products/617837.png,Health and Beauty
